"Fingerprint","RelativePath","LineNumber","Category","RiskLevel","RefactorTrack","Evidence","Status"
"45FB0D4F1B24D39C","Backend\PlantProcess.Api\VisualMapper\V5VisualMapperEndpoints.cs","637","SQL_TEXT_INSIDE_API_SURFACE","HIGH_WRITE_OR_DDL_REVIEW","CanonicalDataAndIntegrationRuntime","DO UPDATE SET","REMAINING_IN_API"
"73DCC77A2D9E5447","Backend\PlantProcess.Api\Endpoints\Demo\DemoLifecycleEndpoints.cs","154","EF_RAW_SQL_IN_API","MEDIUM_EF_RAW_SQL","CanonicalDataAndIntegrationRuntime","await dbContext.Database.ExecuteSqlRawAsync(""""""","REMAINING_IN_API"
"790F5537231AE00D","Backend\PlantProcess.Api\Endpoints\Demo\DemoLifecycleEndpoints.cs","169","EF_RAW_SQL_IN_API","MEDIUM_EF_RAW_SQL","CanonicalDataAndIntegrationRuntime","await dbContext.Database.ExecuteSqlRawAsync(""""""","REMAINING_IN_API"
"F872731FE02D8C74","Backend\PlantProcess.Api\Endpoints\Demo\DemoLifecycleEndpoints.cs","185","EF_RAW_SQL_IN_API","MEDIUM_EF_RAW_SQL","CanonicalDataAndIntegrationRuntime","await dbContext.Database.ExecuteSqlRawAsync(""SELECT 1;"");","REMAINING_IN_API"
"688BF06167205C1F","Backend\PlantProcess.Api\Endpoints\Demo\DemoLifecycleEndpoints.cs","253","EF_RAW_SQL_IN_API","MEDIUM_EF_RAW_SQL","CanonicalDataAndIntegrationRuntime","await dbContext.Database.ExecuteSqlRawAsync(""""""","REMAINING_IN_API"
"1A7C60FA9DEBA118","Backend\PlantProcess.Api\AssistantGateway\V5AssistantGateway.cs","329","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await tenantCmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"00368099C22D39A8","Backend\PlantProcess.Api\AssistantGateway\V5AssistantGateway.cs","358","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"4340365A631FF115","Backend\PlantProcess.Api\AssistantGateway\V5AssistantGateway.cs","409","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await tenantCmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"2683BAFD29A31C02","Backend\PlantProcess.Api\AssistantGateway\V5AssistantGateway.cs","469","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"B5904E6F069B7FF6","Backend\PlantProcess.Api\AssistantGateway\V5AssistantGateway.cs","548","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await tenantCmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"0CBB0EFC07C88684","Backend\PlantProcess.Api\AssistantGateway\V5AssistantGateway.cs","583","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var id = await cmd.ExecuteScalarAsync(cancellationToken);","REMAINING_IN_API"
"73B8281A4D122963","Backend\PlantProcess.Api\AssistantGateway\V5AssistantGateway.cs","609","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await tenantCmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"FC16C2DCBA93E814","Backend\PlantProcess.Api\AssistantGateway\V5AssistantGateway.cs","632","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"1A1C697D1E6FC0F3","Backend\PlantProcess.Api\AssistantGateway\V5PrivateModelGatewayCertificationEndpoints.cs","154","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"9658C547414724ED","Backend\PlantProcess.Api\AssistantGateway\V5PrivateModelGatewayCertificationEndpoints.cs","238","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var id = await cmd.ExecuteScalarAsync(cancellationToken);","REMAINING_IN_API"
"E1108B9A9A2C26EF","Backend\PlantProcess.Api\AssistantGateway\V5PrivateModelGatewayCertificationEndpoints.cs","348","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var id = await cmd.ExecuteScalarAsync(cancellationToken);","REMAINING_IN_API"
"5653D32DB2FFD72B","Backend\PlantProcess.Api\AssistantGateway\V5PrivateModelGatewayCertificationEndpoints.cs","398","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"5B9276E3DDA66447","Backend\PlantProcess.Api\AssistantGateway\V5PrivateModelGatewayCertificationEndpoints.cs","616","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"3EF63B6562238500","Backend\PlantProcess.Api\AssistantGateway\V5PrivateModelGatewayCertificationEndpoints.cs","654","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"471F00D7444CBB8B","Backend\PlantProcess.Api\AssistantGateway\V5PrivateModelGatewayCertificationEndpoints.cs","679","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"DEBCDF8B1D3F1918","Backend\PlantProcess.Api\AssistantGateway\V5PrivateModelGatewayCertificationEndpoints.cs","756","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","cmd.CommandText = ""SELECT set_config('app.current_tenant', @tenant_id, false)"";","REMAINING_IN_API"
"E6AA287616815743","Backend\PlantProcess.Api\AssistantGateway\V5PrivateModelGatewayCertificationEndpoints.cs","758","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"D73EC4CFEA9BA40A","Backend\PlantProcess.Api\BlendedProvenance\V5BlendedProvenanceEndpoints.cs","49","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"943808A103CBA36D","Backend\PlantProcess.Api\BlendedProvenance\V5BlendedProvenanceEndpoints.cs","99","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"246BB1FF28517F4C","Backend\PlantProcess.Api\BlendedProvenance\V5BlendedProvenanceEndpoints.cs","138","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","cmd.CommandText = ""SELECT set_config('app.current_tenant', @tenant_id, false)"";","REMAINING_IN_API"
"571C65AF671CDB83","Backend\PlantProcess.Api\BlendedProvenance\V5BlendedProvenanceEndpoints.cs","140","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"11E2D49B27E512D1","Backend\PlantProcess.Api\ComplianceControls\V5ComplianceControlsEndpoints.cs","117","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"D83C516DBC1FF5A0","Backend\PlantProcess.Api\ComplianceControls\V5ComplianceControlsEndpoints.cs","205","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var id = await cmd.ExecuteScalarAsync(cancellationToken);","REMAINING_IN_API"
"C9913D015C4A1642","Backend\PlantProcess.Api\ComplianceControls\V5ComplianceControlsEndpoints.cs","274","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var id = await cmd.ExecuteScalarAsync(cancellationToken);","REMAINING_IN_API"
"6292085ADA332E65","Backend\PlantProcess.Api\ComplianceControls\V5ComplianceControlsEndpoints.cs","320","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"64195C53F2BB8E29","Backend\PlantProcess.Api\ComplianceControls\V5ComplianceControlsEndpoints.cs","429","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","return (Guid)(await cmd.ExecuteScalarAsync(cancellationToken) ?? Guid.Empty);","REMAINING_IN_API"
"85CBE9C098CDAB05","Backend\PlantProcess.Api\ComplianceControls\V5ComplianceControlsEndpoints.cs","440","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","SELECT event_hash","REMAINING_IN_API"
"DF77481B695DE30A","Backend\PlantProcess.Api\ComplianceControls\V5ComplianceControlsEndpoints.cs","448","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","return (await cmd.ExecuteScalarAsync(cancellationToken))?.ToString() ?? """";","REMAINING_IN_API"
"9C178F2665B2CDBF","Backend\PlantProcess.Api\ComplianceControls\V5ComplianceControlsEndpoints.cs","483","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","cmd.CommandText = ""SELECT set_config('app.current_tenant', @tenant_id, false)"";","REMAINING_IN_API"
"4E29E42F3E2F861A","Backend\PlantProcess.Api\ComplianceControls\V5ComplianceControlsEndpoints.cs","485","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"2AA7B0E463604485","Backend\PlantProcess.Api\DeploymentPortability\V5DeploymentPortabilityEndpoints.cs","78","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await cmd.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"F4F9EF47A469D032","Backend\PlantProcess.Api\DeploymentPortability\V5DeploymentPortabilityEndpoints.cs","168","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var id = await cmd.ExecuteScalarAsync(cancellationToken);","REMAINING_IN_API"
"0888B5388061D73F","Backend\PlantProcess.Api\DeploymentPortability\V5DeploymentPortabilityEndpoints.cs","221","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var id = await cmd.ExecuteScalarAsync(cancellationToken);","REMAINING_IN_API"
"66FA520456E28551","Backend\PlantProcess.Api\DeploymentPortability\V5DeploymentPortabilityEndpoints.cs","268","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","cmd.CommandText = ""SELECT set_config('app.current_tenant', @tenant_id, false)"";","REMAINING_IN_API"
"929CFC7D2AE724E7","Backend\PlantProcess.Api\DeploymentPortability\V5DeploymentPortabilityEndpoints.cs","270","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await cmd.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"BE2A2F219B6C07B4","Backend\PlantProcess.Api\Endpoints\Demo\DemoLifecycleEndpoints.cs","158","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","SELECT 1","REMAINING_IN_API"
"0C1F7EFABC12D61E","Backend\PlantProcess.Api\Endpoints\PageBuilder\PageDefinitionEndpoints.cs","47","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","SELECT id, tenant_id, slug, title, owner_user_name, visibility, version,","REMAINING_IN_API"
"F8AB46AF25B07B04","Backend\PlantProcess.Api\Endpoints\PageBuilder\PageDefinitionEndpoints.cs","62","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await command.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"422BC44CAB789AFD","Backend\PlantProcess.Api\Endpoints\PageBuilder\PageDefinitionEndpoints.cs","87","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","SELECT id, tenant_id, slug, title, owner_user_name, visibility, version,","REMAINING_IN_API"
"A87209C3E0124A7D","Backend\PlantProcess.Api\Endpoints\PageBuilder\PageDefinitionEndpoints.cs","102","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await command.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"5B29741547C590AD","Backend\PlantProcess.Api\Endpoints\PageBuilder\PageDefinitionEndpoints.cs","154","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await command.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"1F5FDBBC4F236170","Backend\PlantProcess.Api\Endpoints\PageBuilder\PageDefinitionEndpoints.cs","203","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await command.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"DDC835BA69320E59","Backend\PlantProcess.Api\Endpoints\PageBuilder\PageDefinitionEndpoints.cs","242","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var affected = await command.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"0E87CC2C88F6640D","Backend\PlantProcess.Api\Endpoints\PageBuilder\PageDefinitionEndpoints.cs","285","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await command.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"BD0E37881C078016","Backend\PlantProcess.Api\Endpoints\Phase2\Phase2LifecycleProofEndpoints.cs","36","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","""SELECT source_code, display_name, provider_type, source_role, lifecycle_stage,"",","REMAINING_IN_API"
"58A70B12412FE2FD","Backend\PlantProcess.Api\Endpoints\Phase2\Phase2LifecycleProofEndpoints.cs","46","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await command.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"C1B757E098783E0F","Backend\PlantProcess.Api\Endpoints\Phase2\Phase2LifecycleProofEndpoints.cs","106","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","""SELECT material_code, step_order, canonical_grain, source_role, source_code,"",","REMAINING_IN_API"
"985B643E3C9CB7FA","Backend\PlantProcess.Api\Endpoints\Phase2\Phase2LifecycleProofEndpoints.cs","118","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await command.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"6A4E20C4D529DFBE","Backend\PlantProcess.Api\Endpoints\Phase2\Phase2LifecycleProofEndpoints.cs","170","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","""SELECT proof_code, proof_name, status, expected_behavior, evidence, last_run_utc"",","REMAINING_IN_API"
"8DE1D643BDC09360","Backend\PlantProcess.Api\Endpoints\Phase2\Phase2LifecycleProofEndpoints.cs","178","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await command.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"CED0297E7AEA51E6","Backend\PlantProcess.Api\Endpoints\Phase2\Phase2LifecycleProofEndpoints.cs","209","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","""SELECT COUNT(*) FROM phase2_source_lifecycle_evidence WHERE is_available_now = true AND mapping_status = 'Mapped';"",","REMAINING_IN_API"
"3CDA2010D948127A","Backend\PlantProcess.Api\Endpoints\Phase2\Phase2LifecycleProofEndpoints.cs","214","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","""SELECT COUNT(*) FROM phase2_genealogy_link_evidence WHERE material_code = 'ADV_COIL4002' AND is_resolved = true;"",","REMAINING_IN_API"
"1A8ADDFDED5A282B","Backend\PlantProcess.Api\Endpoints\Phase2\Phase2LifecycleProofEndpoints.cs","219","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","""SELECT COUNT(*) FROM phase2_import_lifecycle_evidence WHERE status = 'Passed';"",","REMAINING_IN_API"
"83C1ADADF0B38C43","Backend\PlantProcess.Api\Endpoints\Phase2\Phase2LifecycleProofEndpoints.cs","247","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var result = await command.ExecuteScalarAsync(cancellationToken);","REMAINING_IN_API"
"995180F00F126961","Backend\PlantProcess.Api\Endpoints\Phase2\Phase2LifecycleProofEndpoints.cs","384","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await command.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"6DAAC0E4912A567D","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","44","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","""SELECT feature_code, feature_name, grain, material_code, source_code, value_numeric, value_text, freshness_status, is_ready FROM phase4_feature_store_evidence ORDER BY grain, feature_code;"",","REMAINING_IN_API"
"D8F47F3F523D6991","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","78","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","""SELECT outcome_code, outcome_name, grain, material_code, value_numeric, value_text, label_completeness_percent, is_ready FROM phase4_outcome_evidence ORDER BY outcome_code;"",","REMAINING_IN_API"
"41D82D33E84503BC","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","109","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","""SELECT event_code, equipment_stop_minutes, production_impact_minutes, buffer_absorbed_minutes, cascade_amplification_factor, classification, is_ready FROM phase4_cascade_downtime_evidence ORDER BY event_code;"",","REMAINING_IN_API"
"0EEE9613E566C6E5","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","142","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","""SELECT method_code, method_name, supports_type_pair, has_p_value, has_effect_size, has_governance, is_ready FROM phase4_compute_provider_evidence ORDER BY method_code;"",","REMAINING_IN_API"
"D79893376581FC54","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","169","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var featureCount = await CountAsync(db, ""SELECT COUNT(*) FROM phase4_feature_store_evidence WHERE is_ready = true;"", cancellationToken);","REMAINING_IN_API"
"A6FF9F09C086AD27","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","170","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var outcomeCount = await CountAsync(db, ""SELECT COUNT(*) FROM phase4_outcome_evidence WHERE is_ready = true;"", cancellationToken);","REMAINING_IN_API"
"FEAD0B93449F27BE","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","171","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var cascadeCount = await CountAsync(db, ""SELECT COUNT(*) FROM phase4_cascade_downtime_evidence WHERE is_ready = true;"", cancellationToken);","REMAINING_IN_API"
"776E58A5B574D13D","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","172","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var computeCount = await CountAsync(db, ""SELECT COUNT(*) FROM phase4_compute_provider_evidence WHERE is_ready = true;"", cancellationToken);","REMAINING_IN_API"
"DCEA5C8AF22354E5","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","194","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","""SELECT job_code, job_name, schedule_expression, lifecycle_state, enabled, readiness_gate_status, last_run_status, next_run_utc, last_run_utc, run_count, backoff_seconds, governance_message FROM phase5_learning_job_evidence ORDER BY job_code;"",","REMAINING_IN_API"
"8E2BA94813794CF9","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","224","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var affected = await command.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
"7ED3988079605934","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","241","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","""SELECT job_code, job_name, schedule_expression, lifecycle_state, enabled, readiness_gate_status, last_run_status, next_run_utc, last_run_utc, run_count, backoff_seconds, governance_message FROM phase5_learning_job_evidence ORDER BY job_code;"",","REMAINING_IN_API"
"D25D8C0BBBE6015F","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","247","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","""SELECT result_code, job_code, subject_code, outcome_code, method_code, effect_size, p_value, q_value, confidence_low, confidence_high, sample_size, stability_score, ranking, lifecycle_state FROM phase5_correlation_result_evidence ORDER BY ranking;"",","REMAINING_IN_API"
"3898960ACEB26522","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","288","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","""SELECT check_code, check_name, status, expected_behavior, evidence, signal_recovered, noise_rejected, deterministic, fdr_controlled FROM phase5_golden_dataset_evidence ORDER BY check_code;"",","REMAINING_IN_API"
"69D0928ABAF9D334","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","322","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var jobCount = await CountAsync(db, ""SELECT COUNT(*) FROM phase5_learning_job_evidence WHERE enabled = true AND readiness_gate_status = 'Passed';"", cancellationToken);","REMAINING_IN_API"
"54CA02587A4B40CA","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","323","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var resultCount = await CountAsync(db, ""SELECT COUNT(*) FROM phase5_correlation_result_evidence WHERE q_value <= 0.10 AND stability_score >= 0.70;"", cancellationToken);","REMAINING_IN_API"
"AB1B81C25F9DD116","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","324","SQL_TEXT_INSIDE_API_SURFACE","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var goldenCount = await CountAsync(db, ""SELECT COUNT(*) FROM phase5_golden_dataset_evidence WHERE status = 'Passed';"", cancellationToken);","REMAINING_IN_API"
"B27F43D0F1FBD7F1","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","366","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await using var reader = await command.ExecuteReaderAsync(cancellationToken);","REMAINING_IN_API"
"AA34DC678EF549EE","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","384","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","var result = await command.ExecuteScalarAsync(cancellationToken);","REMAINING_IN_API"
"4970114289ED735B","Backend\PlantProcess.Api\Endpoints\Phase45\Phase45ClosureEndpoints.cs","547","RAW_COMMAND_EXECUTION_IN_API","MEDIUM_RAW_SQL_TOUCHPOINT","CanonicalDataAndIntegrationRuntime","await command.ExecuteNonQueryAsync(cancellationToken);","REMAINING_IN_API"
